Image,Inference Time,Scores,Entities
134.jpg,0.07180213928222656,"[0.87948984 0.15164502 0.13577697 0.11171228 0.09239221 0.08184761
 0.08110441 0.07775078 0.07716849 0.07463992 0.07435349 0.07285222
 0.06985112 0.06832848 0.0673966  0.06722126 0.06657158 0.066052
 0.06540899 0.06438388 0.06342176 0.06274615 0.06228256 0.06053315
 0.06012307 0.05984165 0.05785677 0.05762786 0.05628535 0.05620544
 0.05516111 0.05499017 0.05486107 0.05429989 0.05384414 0.05380817
 0.05348764 0.05336585 0.05325723 0.05317887 0.05301225 0.05287381
 0.0527893  0.05274956 0.05241971 0.05230968 0.05203551 0.05170906
 0.05143642 0.05142733 0.05125579 0.05084615 0.05055812 0.04980501
 0.0493824  0.04878008 0.04869568 0.04843169 0.04838075 0.04830842
 0.04782996 0.04780507 0.04779948 0.04760334 0.04741894 0.04738156
 0.04713602 0.04703646 0.04699235 0.04692158 0.04681782 0.04675113
 0.04638112 0.04602253 0.04593739 0.04563576 0.04531584 0.04515048
 0.04497967 0.04470034 0.04437486 0.04433564 0.0442215  0.04418948
 0.04404965 0.04392232 0.0437568  0.0436543  0.04355631 0.04280789
 0.04275846 0.04260476 0.04251736 0.04246842 0.04242248 0.0424022
 0.04231479 0.0422986  0.04228074 0.04201921]","[b'Cat' b'Cat' b'Clothing' b'Footwear' b'Footwear' b'Human arm'
 b'Clothing' b'Tree' b'Cat' b'Clothing' b'Human leg' b'Footwear' b'Cat'
 b'Footwear' b'Cat' b'Footwear' b'Human leg' b'Human arm' b'Footwear'
 b'Human arm' b'Footwear' b'Human leg' b'Footwear' b'Clothing' b'Footwear'
 b'Human arm' b'Human arm' b'Human arm' b'Footwear' b'Plant' b'Human leg'
 b'Footwear' b'Clothing' b'Cat' b'Cat' b'Tree' b'Clothing' b'Footwear'
 b'Cat' b'Plant' b'Human arm' b'Human leg' b'Footwear' b'Plant'
 b'Clothing' b'Cat' b'Human leg' b'Footwear' b'Footwear' b'Human leg'
 b'Clothing' b'Footwear' b'Cat' b'Clothing' b'Cat' b'Footwear' b'Footwear'
 b'Human arm' b'Cat' b'Plant' b'Footwear' b'Cat' b'Clothing' b'Cat' b'Cat'
 b'Tree' b'Plant' b'Footwear' b'Cat' b'Footwear' b'Footwear' b'Footwear'
 b'Plant' b'Plant' b'Footwear' b'Human arm' b'Human leg' b'Human leg'
 b'Clothing' b'Cat' b'Footwear' b'Human arm' b'Human arm' b'Human arm'
 b'Clothing' b'Tree' b'Clothing' b'Tree' b'Human leg' b'Clothing' b'Cat'
 b'Cat' b'Clothing' b'Footwear' b'Human arm' b'Cat' b'Clothing'
 b'Clothing' b'Plant' b'Cat']"
135.jpg,0.07082581520080566,"[0.9534333  0.13476275 0.09108003 0.09065534 0.08484177 0.07603192
 0.07164814 0.0705882  0.06812283 0.06576534 0.06432235 0.06380846
 0.06345939 0.06255689 0.06234695 0.06101317 0.05897924 0.05802392
 0.05583668 0.05556381 0.05508329 0.05318433 0.05265205 0.05137638
 0.05083426 0.05050712 0.04965927 0.04934071 0.04902415 0.04873598
 0.04855091 0.04786321 0.0474175  0.04603487 0.04522172 0.04491572
 0.04472741 0.04452224 0.04450598 0.04435084 0.04428866 0.04351158
 0.04310606 0.04193246 0.04172638 0.04162346 0.04147896 0.04126702
 0.04117694 0.04098772 0.04059278 0.04019694 0.03999574 0.03997137
 0.03944564 0.03935212 0.03924613 0.03847339 0.03831002 0.03777621
 0.0377128  0.03770687 0.03707573 0.03679805 0.03672984 0.03672375
 0.03665901 0.036571   0.03654068 0.03630573 0.03627693 0.03594287
 0.03578582 0.03572242 0.03534089 0.03525815 0.0349475  0.03390894
 0.03385587 0.0338152  0.03364509 0.03351525 0.03343277 0.03325376
 0.03325284 0.03308332 0.0323489  0.03173645 0.03155972 0.03144736
 0.03138756 0.03091709 0.0308641  0.03062963 0.0306215  0.03024769
 0.03018675 0.02988158 0.0296368  0.02954544]","[b'Cat' b'Human face' b'Human hair' b'Human face' b'Human arm' b'Woman'
 b'Human arm' b'Human arm' b'Human face' b'Cat' b'Clothing' b'Clothing'
 b'Human face' b'Clothing' b'Human face' b'Human nose' b'Clothing'
 b'Human eye' b'Human eye' b'Human nose' b'Human nose' b'Clothing'
 b'Clothing' b'Human hair' b'Cat' b'Human arm' b'Clothing' b'Human face'
 b'Clothing' b'Human face' b'Human nose' b'Human eye' b'Clothing'
 b'Human hair' b'Human arm' b'Clothing' b'Human face' b'Human arm'
 b'Clothing' b'Cat' b'Human face' b'Human eye' b'Human hair' b'Cat'
 b'Clothing' b'Clothing' b'Human nose' b'Human arm' b'Cat' b'Human hair'
 b'Human hair' b'Human arm' b'Human face' b'Human hair' b'Clothing'
 b'Human arm' b'Human hair' b'Human hair' b'Human hair' b'Cat'
 b'Human nose' b'Cat' b'Clothing' b'Clothing' b'Cat' b'Woman' b'Cat'
 b'Clothing' b'Clothing' b'Cat' b'Human head' b'Clothing' b'Human arm'
 b'Plant' b'Human arm' b'Cat' b'Clothing' b'Human arm' b'Human hair'
 b'Human arm' b'Human face' b'Human nose' b'Human face' b'Human hand'
 b'Human arm' b'Human arm' b'Cat' b'Man' b'Clothing' b'Man' b'Human arm'
 b'Man' b'Clothing' b'Cat' b'Human hair' b'Fashion accessory' b'Girl'
 b'Man' b'Man' b'Human face']"
136.jpg,0.07091879844665527,"[0.89443356 0.08786172 0.07455929 0.0685592  0.06772926 0.0670642
 0.06528778 0.06516111 0.0648215  0.0642697  0.06265913 0.06086202
 0.06048973 0.05946496 0.05887303 0.05873942 0.05779928 0.05670617
 0.05662818 0.05585945 0.05454002 0.05430186 0.05388467 0.05381164
 0.05367543 0.05305564 0.05302954 0.05288723 0.05259692 0.05241095
 0.0522407  0.05216412 0.05208685 0.05169274 0.05161647 0.05109749
 0.05080907 0.05080495 0.05077316 0.05060548 0.0505027  0.05038326
 0.05021257 0.04948371 0.04930446 0.04930181 0.04927259 0.04886795
 0.04877179 0.04870796 0.04815008 0.04811635 0.04808453 0.04786403
 0.04785655 0.04745229 0.04736236 0.04694248 0.04658122 0.04656299
 0.04654355 0.04648146 0.04647356 0.04640561 0.04622467 0.04605416
 0.04543712 0.04529882 0.04524181 0.04520356 0.04515599 0.04485534
 0.04473068 0.04456392 0.04440854 0.04434509 0.04376388 0.04326452
 0.04315648 0.04313413 0.0430579  0.04303054 0.04301872 0.0429033
 0.04277859 0.0426996  0.04269673 0.04244013 0.04241536 0.04223876
 0.04166458 0.04153345 0.04137674 0.0412531  0.04107525 0.04067883
 0.04055276 0.04054226 0.04037993 0.04037055]","[b'Cat' b'Flower' b'Plant' b'Plant' b'Flower' b'Tree' b'Plant' b'Flower'
 b'Plant' b'Clothing' b'Tree' b'Flower' b'Clothing' b'Plant' b'Plant'
 b'Plant' b'Clothing' b'Plant' b'Plant' b'Plant' b'Plant' b'Human eye'
 b'Human eye' b'Plant' b'Plant' b'Plant' b'Plant' b'Plant' b'Tree'
 b'Plant' b'Flower' b'Plant' b'Plant' b'Plant' b'Tree' b'Tree' b'Flower'
 b'Human eye' b'Plant' b'Plant' b'Flower' b'Plant' b'Plant' b'Plant'
 b'Plant' b'Flower' b'Plant' b'Plant' b'Plant' b'Plant' b'Plant' b'Plant'
 b'Plant' b'Plant' b'Plant' b'Flower' b'Plant' b'Plant' b'Plant' b'Flower'
 b'Dog' b'Plant' b'Tree' b'Plant' b'Plant' b'Flower' b'Plant' b'Plant'
 b'Tree' b'Plant' b'Plant' b'Clothing' b'Plant' b'Plant' b'Flower'
 b'Plant' b'Tree' b'Plant' b'Plant' b'Tree' b'Plant' b'Plant' b'Plant'
 b'Plant' b'Plant' b'Clothing' b'Plant' b'Plant' b'Tree' b'Plant'
 b'Flower' b'Flower' b'Plant' b'Plant' b'Plant' b'Tree' b'Plant'
 b'Clothing' b'Plant' b'Plant']"
137.jpg,0.0710458755493164,"[0.9143847  0.16286428 0.12576945 0.10575607 0.07894325 0.07382299
 0.07315032 0.07138618 0.06819362 0.06299608 0.06174461 0.06167626
 0.05728006 0.05544448 0.05212092 0.05105269 0.0496297  0.04884609
 0.04828468 0.04545903 0.04536583 0.04475207 0.04381801 0.04352647
 0.04340577 0.04325374 0.04292474 0.04161363 0.04159397 0.04121028
 0.04092013 0.04011316 0.0398603  0.03980083 0.03966172 0.03875772
 0.03873799 0.03866866 0.0382873  0.03800584 0.03793175 0.03782352
 0.03770578 0.0370479  0.03624201 0.03499911 0.03450447 0.03410549
 0.03403283 0.03352874 0.03295641 0.03290276 0.03253697 0.03240689
 0.03209956 0.03188711 0.03166632 0.03158889 0.0313494  0.03133102
 0.0312727  0.03122436 0.0305874  0.03039772 0.03038436 0.02994902
 0.02983928 0.02976836 0.0291148  0.02904345 0.02864151 0.02854756
 0.02834327 0.02832604 0.02821927 0.02794074 0.02781733 0.02719402
 0.02707169 0.02683739 0.02676233 0.02658486 0.02597758 0.025822
 0.02552509 0.02540964 0.02507084 0.02502667 0.02488375 0.02479457
 0.0247489  0.02471135 0.02454359 0.02442411 0.02426161 0.02413781
 0.0240505  0.02390514 0.02374167 0.02369524]","[b'Cat' b'Cat' b'Dog' b'Cat' b'Clothing' b'Cat' b'Cat' b'Clothing' b'Cat'
 b'Cat' b'Cat' b'Cat' b'Animal' b'Cat' b'Cat' b'Plant' b'Cat' b'Cat'
 b'Cat' b'Cat' b'Cat' b'Dog' b'Plant' b'Plant' b'Cat' b'Plant' b'Plant'
 b'Human face' b'Monkey' b'Cat' b'Cat' b'Plant' b'Dog' b'Plant' b'Cat'
 b'Cat' b'Cat' b'Plant' b'Cat' b'Dog' b'Cat' b'Cat' b'Plant' b'Plant'
 b'Cat' b'Cat' b'Cat' b'Dog' b'Cat' b'Cat' b'Cat' b'Plant' b'Plant'
 b'Plant' b'Cat' b'Cat' b'Tree' b'Tree' b'Plant' b'Cat' b'Cat' b'Cat'
 b'Cat' b'Mouse' b'Person' b'Plant' b'Cat' b'Cat' b'Plant' b'Dog'
 b'Human face' b'Tree' b'Plant' b'Clothing' b'Plant' b'Person' b'Plant'
 b'Plant' b'Cat' b'Cat' b'Clothing' b'Cat' b'Clothing' b'Plant' b'Cat'
 b'Cat' b'Tree' b'Plant' b'Plant' b'Plant' b'Human ear' b'Food'
 b'Human hand' b'Carnivore' b'Plant' b'Clothing' b'Footwear'
 b'Fashion accessory' b'Plant' b'Person']"
138.jpg,0.07303357124328613,"[0.9565866  0.08586062 0.06973375 0.06365169 0.06361305 0.05916487
 0.05718955 0.05279407 0.04909497 0.04898082 0.04848056 0.04840558
 0.0483243  0.04725616 0.04699053 0.04639836 0.04300916 0.0415205
 0.04069781 0.04036756 0.04032981 0.04002262 0.03958753 0.03938163
 0.03922713 0.03919786 0.03875301 0.03865924 0.03852278 0.03784015
 0.03755181 0.03719378 0.0369208  0.03650762 0.03628391 0.03613933
 0.03581102 0.03577833 0.03543757 0.0352632  0.03418977 0.03355307
 0.033542   0.03348644 0.03326623 0.03307655 0.03167918 0.03153645
 0.03137907 0.03132319 0.03130992 0.03123826 0.03116237 0.03061893
 0.03054906 0.03036181 0.03019133 0.02986557 0.02952382 0.02945459
 0.02925799 0.02893777 0.02881822 0.02872595 0.02832127 0.02803464
 0.02799797 0.02799118 0.02756239 0.02751794 0.02729958 0.02726837
 0.02718247 0.02701732 0.02699595 0.02669044 0.0264553  0.02645339
 0.02612795 0.02595525 0.0258516  0.02553596 0.02544923 0.02528191
 0.02491699 0.02491357 0.02488555 0.02477504 0.02468723 0.02430719
 0.02422898 0.02407789 0.02404889 0.02398215 0.02387495 0.02376965
 0.02374276 0.02367184 0.02341053 0.02329543]","[b'Cat' b'Cat' b'Cat' b'Cat' b'Human nose' b'Human mouth' b'Cat' b'Cat'
 b'Cat' b'Human eye' b'Cat' b'Human eye' b'Cat' b'Flower' b'Cat' b'Cat'
 b'Human eye' b'Human nose' b'Cat' b'Cat' b'Cat' b'Clothing' b'Cat' b'Cat'
 b'Clothing' b'Human eye' b'Cat' b'Cat' b'Human eye' b'Cat' b'Cat' b'Cat'
 b'Clothing' b'Cat' b'Human nose' b'Cat' b'Cat' b'Footwear' b'Human mouth'
 b'Cat' b'Cat' b'Human eye' b'Cat' b'Plant' b'Cat' b'Cat' b'Cat' b'Cat'
 b'Cat' b'Cat' b'Cat' b'Clothing' b'Clothing' b'Cat' b'Cat' b'Plant'
 b'Human eye' b'Plant' b'Clothing' b'Clothing' b'Cat' b'Cat' b'Cat'
 b'Human eye' b'Cat' b'Cat' b'Clothing' b'Human face' b'Clothing' b'Cat'
 b'Human eye' b'Cat' b'Clothing' b'Cat' b'Flower' b'Flower' b'Cat' b'Cat'
 b'Clothing' b'Human face' b'Cat' b'Human mouth' b'Clothing' b'Clothing'
 b'Human nose' b'Human nose' b'Clothing' b'Clothing' b'Cat' b'Human eye'
 b'Cat' b'Cat' b'Clothing' b'Clothing' b'Clothing' b'Human nose'
 b'Clothing' b'Cat' b'Cat' b'Footwear']"
139.jpg,0.07001638412475586,"[0.9693342  0.14535946 0.13078363 0.11152889 0.1002274  0.09802147
 0.09140754 0.08905513 0.08820751 0.0868445  0.0826824  0.08092891
 0.07932796 0.07901572 0.07841511 0.07774471 0.0775188  0.0774229
 0.0762712  0.07616504 0.07606342 0.07454311 0.07284927 0.07220904
 0.07179704 0.07045872 0.07013372 0.06978505 0.06882427 0.06848246
 0.06719624 0.06682526 0.06664062 0.06555578 0.06533798 0.06476863
 0.06397679 0.06395937 0.06392297 0.06330881 0.0610291  0.06101352
 0.06019611 0.05896921 0.05874438 0.05781836 0.05657411 0.05648895
 0.05625571 0.05513399 0.05403734 0.05324487 0.05284134 0.05279989
 0.05271948 0.05192711 0.05168074 0.05100495 0.05093026 0.05062358
 0.05046343 0.05002319 0.04964396 0.04933409 0.04812938 0.04797182
 0.047522   0.04677281 0.04670322 0.04508421 0.04410741 0.0439744
 0.04395892 0.04336784 0.04336479 0.04291611 0.0428849  0.0426801
 0.04170513 0.04155899 0.0413552  0.04120617 0.04076867 0.04008651
 0.03995238 0.03967451 0.03966981 0.03962395 0.03960798 0.03937487
 0.03934642 0.03866583 0.0386266  0.03860289 0.03810396 0.03793764
 0.0370161  0.03695421 0.03686683 0.03667733]","[b'Cat' b'Tree' b'Tree' b'Tree' b'Tree' b'Tree' b'Tree' b'Human face'
 b'Tree' b'Tree' b'Tree' b'Cat' b'Tree' b'Tree' b'Tree' b'Tree' b'Tree'
 b'Clothing' b'Tree' b'Tree' b'Tree' b'Tree' b'Tree' b'Tree' b'Tree'
 b'Clothing' b'Tree' b'Tree' b'Tree' b'Tree' b'Tree' b'Tree' b'Clothing'
 b'Tree' b'Cat' b'Tree' b'Clothing' b'Footwear' b'Tree' b'Tree' b'Tree'
 b'Tree' b'Human face' b'Tree' b'Tree' b'Human eye' b'Tree' b'Tree'
 b'Tree' b'Tree' b'Tree' b'Tree' b'Cat' b'Tree' b'Tree' b'Tree' b'Cat'
 b'Tree' b'Tree' b'Footwear' b'Clothing' b'Cat' b'Tree' b'Tree'
 b'Clothing' b'Clothing' b'Human face' b'Tree' b'Tree' b'Tree' b'Cat'
 b'Plant' b'Cat' b'Clothing' b'Clothing' b'Clothing' b'Tree' b'Cat'
 b'Clothing' b'Clothing' b'Cat' b'Cat' b'Tree' b'Human eye' b'Cat'
 b'Clothing' b'Tree' b'Tree' b'Tree' b'Tree' b'Cat' b'Plant' b'Clothing'
 b'Cat' b'Clothing' b'Tree' b'Cat' b'Human face' b'Tree' b'Human eye']"
14.jpg,0.06986570358276367,"[0.958254   0.07951755 0.07511634 0.07313057 0.06647325 0.06572978
 0.05993295 0.05650746 0.05582385 0.04969368 0.04875297 0.04695258
 0.04427813 0.04370443 0.04246639 0.04066955 0.04066942 0.04038092
 0.03919841 0.03911166 0.03906307 0.03825386 0.03777134 0.03734007
 0.037118   0.0356522  0.03473647 0.03464029 0.03355036 0.03284353
 0.03224145 0.03160707 0.03128419 0.03103537 0.03087272 0.03079413
 0.03070911 0.03064797 0.02977836 0.02933527 0.02929998 0.02914314
 0.02860397 0.02825084 0.02808321 0.02791809 0.02755553 0.02702856
 0.0268076  0.026544   0.02637303 0.02610163 0.02581898 0.02581361
 0.02575672 0.02574571 0.02491091 0.02465508 0.02454453 0.02453167
 0.02419623 0.02409001 0.02404859 0.02363512 0.02348302 0.02329388
 0.02309637 0.0229183  0.02268271 0.02264476 0.02260126 0.02253233
 0.02245134 0.02243488 0.02207442 0.0219999  0.02199065 0.0219905
 0.02187758 0.02153472 0.0213778  0.02117703 0.02109249 0.02108632
 0.0210519  0.02044547 0.02041675 0.02011114 0.02001381 0.01991369
 0.01989747 0.01986098 0.0195959  0.0194145  0.0193498  0.01923284
 0.01892186 0.0189005  0.01874056 0.01871569]","[b'Cat' b'Human eye' b'Cat' b'Human eye' b'Cat' b'Clothing' b'Human eye'
 b'Cat' b'Human eye' b'Cat' b'Human eye' b'Cat' b'Human eye' b'Cat' b'Cat'
 b'Human ear' b'Cat' b'Human eye' b'Human nose' b'Cat' b'Human eye' b'Cat'
 b'Cat' b'Cat' b'Cat' b'Cat' b'Human eye' b'Human nose' b'Cat' b'Tree'
 b'Human nose' b'Cat' b'Cat' b'Cat' b'Clothing' b'Cat' b'Tree'
 b'Human nose' b'Human eye' b'Bottle' b'Plant' b'Cattle' b'Human nose'
 b'Cat' b'Human ear' b'Person' b'Cat' b'Cat' b'Human nose' b'Human eye'
 b'Human nose' b'Cat' b'Cat' b'Dog' b'Human nose' b'Cat' b'Tree'
 b'Human ear' b'Cat' b'Cat' b'Human eye' b'Human nose' b'Cat' b'Cat'
 b'Cat' b'Human nose' b'Cat' b'Cat' b'Cat' b'Shelf' b'Food' b'Tree'
 b'Human mouth' b'Cat' b'Human nose' b'Cat' b'Cat' b'Person' b'Human ear'
 b'Human nose' b'Cat' b'Cat' b'Cat' b'Plant' b'Cat' b'Cat' b'Cat' b'Cat'
 b'Human nose' b'Cat' b'Human eye' b'Human ear' b'Cat' b'Food' b'Clothing'
 b'Cat' b'Man' b'Clothing' b'Human mouth' b'Dog']"
140.jpg,0.0696721076965332,"[0.96693265 0.09575255 0.08857407 0.08547532 0.08496954 0.07227393
 0.07158238 0.06265378 0.06184522 0.05561936 0.05354371 0.05216596
 0.05129305 0.05106432 0.05088022 0.05026997 0.05016503 0.0491294
 0.04902444 0.04837269 0.04717401 0.04554489 0.04542599 0.0452682
 0.04504848 0.04480422 0.0436014  0.04324427 0.04322371 0.04283032
 0.04276131 0.04253547 0.04241051 0.04183282 0.04109811 0.04082079
 0.03965987 0.03916407 0.03857981 0.03770456 0.0375172  0.0369488
 0.03694187 0.03683836 0.03667501 0.03615767 0.0357861  0.03576981
 0.03571181 0.03569706 0.03560974 0.03558514 0.03514129 0.0345723
 0.03411331 0.03393925 0.03387759 0.03350324 0.03323594 0.03310671
 0.03254254 0.03224049 0.0320184  0.03175199 0.03174839 0.03163432
 0.03146996 0.03106306 0.03035412 0.03032251 0.03016884 0.0299757
 0.02989607 0.02962346 0.02961745 0.02958949 0.02952476 0.02936935
 0.02928602 0.02906589 0.02905594 0.02882497 0.02879593 0.02867042
 0.02860028 0.02854102 0.02839078 0.02832568 0.0281815  0.02809142
 0.0278127  0.02766904 0.02721104 0.02718905 0.02700565 0.02691263
 0.0266373  0.02662566 0.02650768 0.02637685]","[b'Cat' b'Footwear' b'Footwear' b'Footwear' b'Footwear' b'Clothing' b'Cat'
 b'Cat' b'Footwear' b'Cat' b'Clothing' b'Cat' b'Clothing' b'Clothing'
 b'Clothing' b'Clothing' b'Cat' b'Footwear' b'Clothing' b'Clothing' b'Cat'
 b'Footwear' b'Flowerpot' b'Footwear' b'Clothing' b'Clothing' b'Cat'
 b'Boat' b'Clothing' b'Clothing' b'Cat' b'Footwear' b'Cat' b'Clothing'
 b'Clothing' b'Cat' b'Clothing' b'Cat' b'Cat' b'Clothing' b'Clothing'
 b'Cat' b'Cat' b'Cat' b'Footwear' b'Clothing' b'Human leg' b'Cat' b'Plant'
 b'Clothing' b'Clothing' b'Clothing' b'Cat' b'Tree' b'Boat' b'Clothing'
 b'Cat' b'Cat' b'Cat' b'Clothing' b'Cat' b'Cat' b'Cat' b'Cat' b'Tree'
 b'Cat' b'Clothing' b'Clothing' b'Cat' b'Cat' b'Cat' b'Cat' b'Cat'
 b'Clothing' b'Cat' b'Cat' b'Footwear' b'Clothing' b'Human leg' b'Cat'
 b'Footwear' b'Cat' b'Clothing' b'Cat' b'Cat' b'Cat' b'Clothing'
 b'Footwear' b'Cat' b'Clothing' b'Cat' b'Cat' b'Clothing' b'Human leg'
 b'Cat' b'Human face' b'Clothing' b'Cat' b'Clothing' b'Clothing']"
141.jpg,0.07082533836364746,"[0.87818927 0.3440976  0.16458872 0.14341986 0.12654218 0.11942852
 0.11898467 0.11171647 0.11045143 0.1090397  0.10735725 0.10517939
 0.10252732 0.10226025 0.10055827 0.09635009 0.09602682 0.09533786
 0.09444858 0.09171474 0.08841223 0.08781764 0.08751391 0.08692949
 0.08692683 0.08676369 0.08590478 0.08575013 0.08399817 0.08353294
 0.08336712 0.08314966 0.08088566 0.07946356 0.0790487  0.07845843
 0.07750668 0.07703878 0.07679707 0.07473522 0.07460047 0.07448658
 0.07400724 0.07358629 0.07293019 0.07284276 0.07170997 0.0715646
 0.07144868 0.07079867 0.07046665 0.07040625 0.07008743 0.06998362
 0.06913333 0.06897418 0.06890824 0.06881602 0.06796251 0.06618299
 0.0649227  0.06419464 0.06306908 0.06304048 0.06294597 0.06248772
 0.06241202 0.06169486 0.06102456 0.06097101 0.0606444  0.06062361
 0.05978553 0.05866136 0.05841834 0.05805713 0.05775828 0.05756143
 0.05705694 0.05686981 0.05659262 0.05651614 0.05590171 0.05586655
 0.05517277 0.05507664 0.0548999  0.05484062 0.05469434 0.05449764
 0.05426413 0.05402805 0.05363474 0.05339694 0.05325677 0.05278694
 0.05244543 0.0523738  0.05206161 0.05202624]","[b'Cat' b'Cat' b'Cat' b'Footwear' b'Footwear' b'Footwear' b'Footwear'
 b'Table' b'Footwear' b'Cat' b'Cat' b'Cat' b'Footwear' b'Cat' b'Table'
 b'Footwear' b'Cat' b'Footwear' b'Cat' b'Footwear' b'Cat' b'Cat'
 b'Footwear' b'Footwear' b'Footwear' b'Cat' b'Cat' b'Footwear' b'Cat'
 b'Table' b'Footwear' b'Cat' b'Footwear' b'Footwear' b'Footwear' b'Cat'
 b'Cat' b'Footwear' b'Footwear' b'Footwear' b'Footwear' b'Footwear'
 b'Footwear' b'Footwear' b'Footwear' b'Cat' b'Footwear' b'Cat' b'Footwear'
 b'Footwear' b'Footwear' b'Footwear' b'Footwear' b'Footwear' b'Footwear'
 b'Cat' b'Footwear' b'Footwear' b'Box' b'Footwear' b'Footwear' b'Footwear'
 b'Footwear' b'Footwear' b'Cat' b'Footwear' b'Cat' b'Cat' b'Furniture'
 b'Footwear' b'Human leg' b'Cat' b'Table' b'Footwear' b'Cat' b'Footwear'
 b'Cat' b'Cat' b'Footwear' b'Cat' b'Footwear' b'Footwear' b'Footwear'
 b'Table' b'Cat' b'Cat' b'Cat' b'Furniture' b'Footwear' b'Plant'
 b'Footwear' b'Human leg' b'Footwear' b'Footwear' b'Footwear' b'Cat'
 b'Box' b'Cat' b'Human leg' b'Cat']"
142.jpg,0.07127690315246582,"[0.96972406 0.19453996 0.17256661 0.10558776 0.09805641 0.08893304
 0.08203029 0.07158353 0.06918243 0.06908447 0.06749973 0.06728755
 0.06633593 0.06385487 0.06332018 0.0621765  0.06080305 0.05699138
 0.05675817 0.05561024 0.05539453 0.05527302 0.05521847 0.05406711
 0.05316111 0.05301354 0.05147267 0.05096757 0.05032815 0.05032547
 0.04870383 0.04852368 0.04790294 0.04772682 0.04756613 0.04732273
 0.04636758 0.0462315  0.04573543 0.04518635 0.04457586 0.04453132
 0.04445439 0.04387944 0.04387274 0.04378178 0.04363781 0.04315744
 0.04225202 0.04165133 0.04145947 0.04132139 0.04109759 0.04091655
 0.04063944 0.04061719 0.0403346  0.04031426 0.03961443 0.0395033
 0.03932872 0.03918362 0.03883801 0.03864602 0.0382469  0.03823874
 0.03818125 0.0373665  0.03735013 0.03696503 0.03670981 0.03665655
 0.03640631 0.0363128  0.03628435 0.03591083 0.03584787 0.03582334
 0.03569186 0.03544581 0.03530024 0.03522769 0.03509355 0.03506038
 0.03465829 0.03464371 0.03455525 0.03442468 0.0343599  0.03378358
 0.03373535 0.03372124 0.03367747 0.0332062  0.0331105  0.03304989
 0.03291204 0.03288511 0.0328308  0.03271447]","[b'Cat' b'Footwear' b'Cat' b'Footwear' b'Footwear' b'Footwear' b'Footwear'
 b'Plant' b'Footwear' b'Footwear' b'Cat' b'Plant' b'Cat' b'Footwear'
 b'Footwear' b'Footwear' b'Footwear' b'Footwear' b'Plant' b'Footwear'
 b'Cat' b'Footwear' b'Footwear' b'Cat' b'Plant' b'Footwear' b'Human face'
 b'Cat' b'Footwear' b'Footwear' b'Plant' b'Cat' b'Footwear' b'Human face'
 b'Cat' b'Plant' b'Footwear' b'Cat' b'Cat' b'Cat' b'Footwear' b'Cat'
 b'Cat' b'Cat' b'Cat' b'Cat' b'Cat' b'Cat' b'Human hair' b'Tree'
 b'Footwear' b'Human eye' b'Plant' b'Cat' b'Cat' b'Cat' b'Cat'
 b'Human hair' b'Plant' b'Cat' b'Human eye' b'Cat' b'Cat' b'Human mouth'
 b'Cat' b'Cat' b'Cat' b'Human leg' b'Cat' b'Plant' b'Clothing' b'Plant'
 b'Human hair' b'Footwear' b'Human nose' b'Plant' b'Human face' b'Wheel'
 b'Plant' b'Cat' b'Plant' b'Human face' b'Cat' b'Plant' b'Cat' b'Cat'
 b'Footwear' b'Plant' b'Human leg' b'Cat' b'Plant' b'Clothing' b'Plant'
 b'Human mouth' b'Plant' b'Cat' b'Human eye' b'Plant' b'Plant' b'Plant']"
